annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
21,231,"Ukrainekonflikt, Umweltmaßnahmen - Das wurde an den Kunden alles weitergegeben. Das wurde an den Kunden alles weitergegeben, gegeben, an den Kunden alles weitergegeben, dadurch stiegen Preise in Deutschland. Die Maßnahmen gegen Russland schwächten unsere eigene Wirtschaft-Warenwirtschaft. Der Umstieg auf alternative Energie hat die Strompreise stark steigen lassen, was natürlich auch die Warenherstellung in DE verteuerte. Das wurde an den Kunden alles weitergegeben. Das wurde an den Kunden alles weitergegeben. - inflation.","[('mRJw0ys1Rs', [], 'X44UxJC3fD'), ('X44UxJC3fD', [], 'NMwnFHDq9Q'), ('OwyU-2jnFT', [], '852159'), ('852159', [], 'Afsue4CCj9'), ('Afsue4CCj9', [], 'bY15yLEngi')]","[('Maßnahmen', [], 'Russland'), ('Russland', [], 'Wirtschaft-Warenwirtschaft'), ('Umstieg auf alternative Energie', [], 'Strompreise'), ('Strompreise', [], 'Warenherstellung'), ('Warenherstellung', [], 'inflation')]","[('Geopolitik', [], 'Krieg'), ('Krieg', [], 'Ökonomische Krise'), ('Klimawandel', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Inflation', [], 'Inflation')]","{'Inflation', 'Hohe Energiepreise'}","{'Hohe Energiepreise', 'Krieg', 'Geopolitik', 'Klimawandel', 'Ökonomische Krise'}","{('Krieg', '()', 'Ökonomische Krise'), ('Inflation', '()', 'Inflation'), ('Klimawandel', '()', 'Hohe Energiepreise'), ('Geopolitik', '()', 'Krieg'), ('Hohe Energiepreise', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Inflation', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Andere')}","{('Inflation', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Inflation', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Andere')}"
21,232,"Wirtschaftskrise , Kriege - Durch zu hohe Ausgaben wurde die Wirtschaft schlechter  - inflation.","[('nr__nyss_M', [], 'RP07Gt1Xrb'), ('RP07Gt1Xrb', [], '403441'), ('971724', [], '403441')]","[('hohe Ausgaben', [], 'Wirtschaft schlechter'), ('Wirtschaft schlechter', [], 'inflation'), ('Kriege', [], 'inflation')]","[('Staatsausgaben', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Ökonomische Krise', 'Krieg'}","{'Staatsausgaben', 'Krieg', 'Ökonomische Krise'}","{('Krieg', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation'), ('Staatsausgaben', '()', 'Ökonomische Krise')}","{('Nachfrage', '()', 'Andere'), ('Andere', '()', 'Inflation')}","{('Ökonomische Krise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Andere'), ('Andere', '()', 'Inflation')}"
21,233,"Russlandkrieg, Subventionen für Umwelt - Gar nicht  - inflation.","[('mo7_2Lmtve', [], 'p_MFDsBYGe'), ('226268', [], '214475'), ('p_MFDsBYGe', [], '214475')]","[('Subventionen', [], 'Umwelt'), ('Russlandkrieg', [], 'inflation'), ('Umwelt', [], 'inflation')]","[('Staatsausgaben', [], 'Klimawandel'), ('Krieg', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Krieg'}","{'Staatsausgaben', 'Krieg', 'Klimawandel'}","{('Staatsausgaben', '()', 'Klimawandel'), ('Klimawandel', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Andere'), ('Andere', '()', 'Inflation')}","{('Klimawandel', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Andere'), ('Andere', '()', 'Inflation')}"
21,234,"Die rot-grüne Regierung , Falsche Energiepolitik, Einmischung in den Ukraine Krieg, Asylanten - Einmischung in den Ukraine Krieg kosten nur Geld. Asylbewerber kosten nur Geld. - inflation.","[('-n8d7D8-Yi', [], '159529'), ('628461', [], 'k33HsCOe4_'), ('k33HsCOe4_', [], '159529'), ('k33HsCOe4_', [], 'gE1eyHtkx1'), ('gE1eyHtkx1', [], '159529'), ('272582', [], 'ilLyQxPAyq'), ('ilLyQxPAyq', [], '159529')]","[('Asylbewerber', [], 'inflation'), ('Ukraine Krieg', [], 'Regierung'), ('Regierung', [], 'inflation'), ('Regierung', [], 'Energiepolitik'), ('Energiepolitik', [], 'inflation'), ('Ukraine Krieg', [], 'kosten nur Geld'), ('kosten nur Geld', [], 'inflation')]","[('Migration', [], 'Inflation'), ('Krieg', [], 'Politisches Missmanagement'), ('Politisches Missmanagement', [], 'Inflation'), ('Politisches Missmanagement', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Staatsausgaben'), ('Staatsausgaben', [], 'Inflation')]","{'Migration', 'Politisches Missmanagement', 'Staatsausgaben', 'Hohe Energiepreise'}","{'Hohe Energiepreise', 'Krieg', 'Migration', 'Politisches Missmanagement', 'Staatsausgaben'}","{('Migration', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Politisches Missmanagement'), ('Krieg', '()', 'Staatsausgaben'), ('Politisches Missmanagement', '()', 'Hohe Energiepreise'), ('Staatsausgaben', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Andere', '()', 'Andere'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Nachfrage', '()', 'Inflation'), ('Andere', '()', 'Nachfrage')}","{('Migration', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Andere', '()', 'Andere'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Nachfrage', '()', 'Inflation'), ('Andere', '()', 'Nachfrage')}"
21,235,"Krieg , Energie , Lieferketten, Klimaschutz  - Der eine bedingt den anderen. Wird von verschiedenen Seiten forsiert. Die Ursache wird von vielen Seiten zur Preiserhöhung genutzt. Die Angst der Verbraucher bestärkt  - inflation.","[('573437', [], '412968'), ('T67T7NPpSS', [], '412968'), ('unuJcDRxJN', [], '412968'), ('111715', [], '412968')]","[('Krieg', [], 'inflation'), ('Energie', [], 'inflation'), ('Lieferketten', [], 'inflation'), ('Klimaschutz', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Hohe Energiepreise', 'Lieferkettenprobleme', 'Klimawandel', 'Krieg'}","{'Lieferkettenprobleme', 'Hohe Energiepreise', 'Krieg', 'Klimawandel'}","{('Lieferkettenprobleme', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Lieferkettenprobleme', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,236,"Krieg Ukraine , Politik , Schulden  - Geldausgaben sind einfach zu hoch gewesen und falsche Einschätzung bzw verlass auf andere Länder  - inflation.","[('907546', [], '186854'), ('872959', [], '186854'), ('886643', [], '186854'), ('169640', [], '186854')]","[('Krieg', [], 'inflation'), ('Politik', [], 'inflation'), ('Schulden', [], 'inflation'), ('Geldausgaben', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation'), ('Hohe Staatsschulden', [], 'Inflation'), ('Staatsausgaben', [], 'Inflation')]","{'Politisches Missmanagement', 'Staatsausgaben', 'Krieg', 'Hohe Staatsschulden'}","{'Staatsausgaben', 'Krieg', 'Politisches Missmanagement', 'Hohe Staatsschulden'}","{('Politisches Missmanagement', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Hohe Staatsschulden', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Hohe Staatsschulden', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,237,"Konsum , Mieten , Güter , Bvg, Einzelhandel  - Keine Angaben  - inflation.","[('868167', [], '616333'), ('qtPPzPc7ql', [], '616333')]","[('Konsum', [], 'inflation'), ('Mieten', [], 'inflation')]","[('Angebot (Rest)', [], 'Inflation'), ('Wohnraum', [], 'Inflation')]","{'Angebot (Rest)', 'Wohnraum'}","{'Angebot (Rest)', 'Wohnraum'}","{('Angebot (Rest)', '()', 'Inflation'), ('Wohnraum', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation'), ('Wohnraum', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}"
21,238,"Energiedesaster der Grünen, Ungebremst Migration von Bürgergeldempfängern, Bürgergeldexplosion, Wohnungs-und Nebenkostengarantie durch Staat für Bürgergeldempfänger ohne Limit - Das sind die Ergebnisse der sozialistisch-ökofaschistischen Politik von SPD und Grünen  - inflation.","[('WIzg5Bw3Xs', [], 'XhaSQ5Kj1U'), ('geGmFBqaK0', [], 'iqiYLmUMUZ'), ('geGmFBqaK0', [], 'kNydcV-jq5'), ('geGmFBqaK0', [], 'ovGjKi-nfP'), ('kEoVD1uMhC', [], '5uwK0p_5ju'), ('XhaSQ5Kj1U', [], '679742'), ('5uwK0p_5ju', [], '679742'), ('iqiYLmUMUZ', [], '679742'), ('kNydcV-jq5', [], '679742'), ('ovGjKi-nfP', [], '679742')]","[('Grünen', [], 'Energiedesaster'), ('Staat', [], 'Wohnungs'), ('Staat', [], 'Nebenkostengarantie'), ('Staat', [], 'Bürgergeldempfänger'), ('Migration', [], 'Bürgergeldempfängern'), ('Energiedesaster', [], 'inflation'), ('Bürgergeldempfängern', [], 'inflation'), ('Wohnungs', [], 'inflation'), ('Nebenkostengarantie', [], 'inflation'), ('Bürgergeldempfänger', [], 'inflation')]","[('Politisches Missmanagement', [], 'Hohe Energiepreise'), ('Politisches Missmanagement', [], 'Wohnraum'), ('Politisches Missmanagement', [], 'Hohe Energiepreise'), ('Politisches Missmanagement', [], 'Staatsausgaben'), ('Migration', [], 'Staatsausgaben'), ('Hohe Energiepreise', [], 'Inflation'), ('Staatsausgaben', [], 'Inflation'), ('Wohnraum', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Staatsausgaben', [], 'Inflation')]","{'Staatsausgaben', 'Hohe Energiepreise', 'Wohnraum'}","{'Hohe Energiepreise', 'Wohnraum', 'Migration', 'Politisches Missmanagement', 'Staatsausgaben'}","{('Migration', '()', 'Staatsausgaben'), ('Politisches Missmanagement', '()', 'Staatsausgaben'), ('Politisches Missmanagement', '()', 'Wohnraum'), ('Hohe Energiepreise', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Hohe Energiepreise'), ('Staatsausgaben', '()', 'Inflation'), ('Wohnraum', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Nachfrage')}","{('Staatsausgaben', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Wohnraum', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Nachfrage')}"
21,240,"Die Corona Pandemie , Menschen sind weniger raus gegangen und haben weniger gekauft, Man hat nicht mehr so viel benötigt, Weiß ich nicht, Man hatte kein geld mehr - Und so kann sich jetzt keiner mehr was leisten. Wenn Menschen nicht mehr viel kaufen, muss nicht mehr so viel hergestellt werden. Dann verdienen die Firmen weniger und müssen die Produkte teurer machen. Als dann die Pandemie vorbei war, wollten alle wieder viel kaufen das konnten die Firmen aber nicht machen weil dann auch die Materialkosten gestiegen sind. Und so kann sich jetzt keiner mehr was leisten. - inflation.","[('0c0WcS1HhQ', [], 'MsdNB-Ruwz'), ('MsdNB-Ruwz', [], '_ywR3CbdeE'), ('_ywR3CbdeE', [], 'vl3XgWTEoQ'), ('461782', [], 'ccHPueCWJr'), ('ccHPueCWJr', [], 'MsdNB-Ruwz'), ('vOeO5PIi9P', [], 'MsdNB-Ruwz'), ('MsdNB-Ruwz', [], '98kvTeoHlQ'), ('908189', [], '0c0WcS1HhQ')]","[('gekauft', [], 'hergestellt'), ('hergestellt', [], 'Firmen'), ('Firmen', [], 'Produkte teurer'), ('Pandemie', [], 'alle wieder viel kaufen'), ('alle wieder viel kaufen', [], 'hergestellt'), ('Materialkosten', [], 'hergestellt'), ('hergestellt', [], 'inflation'), ('Corona Pandemie', [], 'gekauft')]","[('Nachfrage (Rest)', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation'), ('Pandemie', [], 'Aufgestaute Nachfrage'), ('Aufgestaute Nachfrage', [], 'Angebot (Rest)'), ('Inflation', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Pandemie', [], 'Nachfrage (Rest)')]","{'Ökonomische Krise', 'Angebot (Rest)'}","{'Aufgestaute Nachfrage', 'Pandemie', 'Nachfrage (Rest)', 'Ökonomische Krise', 'Angebot (Rest)'}","{('Nachfrage (Rest)', '()', 'Angebot (Rest)'), ('Angebot (Rest)', '()', 'Inflation'), ('Inflation', '()', 'Angebot (Rest)'), ('Ökonomische Krise', '()', 'Inflation'), ('Pandemie', '()', 'Nachfrage (Rest)'), ('Angebot (Rest)', '()', 'Ökonomische Krise'), ('Pandemie', '()', 'Aufgestaute Nachfrage'), ('Aufgestaute Nachfrage', '()', 'Angebot (Rest)')}","{('Inflation', '()', 'Angebot'), ('Angebot', '()', 'Andere'), ('Nachfrage', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Nachfrage')}","{('Angebot (Rest)', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Inflation', '()', 'Angebot'), ('Angebot', '()', 'Andere'), ('Nachfrage', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Nachfrage')}"
21,241,"Krieg, Energiekosten, Lohnerhöhungen, Rohstoffpreise - Alles hängt miteinander zusammen. Die Regierung hat es nicht geschafft, dieses in Einklang zu bringen. - inflation.","[('267861', [], '884076'), ('453701', [], '884076'), ('864528', [], '884076'), ('hF7mC5f1Tt', [], '884076')]","[('Krieg', [], 'inflation'), ('Energiekosten', [], 'inflation'), ('Lohnerhöhungen', [], 'inflation'), ('Regierung', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Hohe Energiepreise', 'Krieg', 'Löhne'}","{'Hohe Energiepreise', 'Krieg', 'Löhne', 'Politisches Missmanagement'}","{('Löhne', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Löhne', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,242,"Höhere Energiekosten, Globale Krisen wie Krieg und Umweltkatastrophen - Globale Krisen wie Umweltkatastrophen zerstören Ernten.
Kriege beeinflussen den Weltmarkt stark.
Beides hat Einfluss auf die Inflationsraten in Ländern. - inflation.","[('720559', [], 'AGCX79Wyfc'), ('449542', [], '265718'), ('265718', [], 'EExugDKxkY'), ('AGCX79Wyfc', [], '502358'), ('EExugDKxkY', [], '502358'), ('Fb9QuFxBGB', [], '502358')]","[('Kriege', [], 'Weltmarkt'), ('Globale Krisen', [], 'Umweltkatastrophen'), ('Umweltkatastrophen', [], 'Ernten'), ('Weltmarkt', [], 'inflation'), ('Ernten', [], 'inflation'), ('Energiekosten', [], 'inflation')]","[('Krieg', [], 'Geopolitik'), ('Geopolitik', [], 'Klimawandel'), ('Klimawandel', [], 'Angebot (Rest)'), ('Geopolitik', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Hohe Energiepreise', 'Angebot (Rest)', 'Geopolitik'}","{'Hohe Energiepreise', 'Krieg', 'Geopolitik', 'Klimawandel', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Geopolitik'), ('Geopolitik', '()', 'Inflation'), ('Klimawandel', '()', 'Angebot (Rest)'), ('Geopolitik', '()', 'Klimawandel')}","{('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Andere')}","{('Angebot (Rest)', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Andere')}"
21,243,"Energiepreise, Arbeitslöhne - Immer höhere Löhne 
Teuere Netze - inflation.","[('954809', [], '288872'), ('908933', [], '288872')]","[('Energiepreise', [], 'inflation'), ('Arbeitslöhne', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Hohe Energiepreise'}","{'Löhne', 'Hohe Energiepreise'}","{('Hohe Energiepreise', '()', 'Inflation'), ('Löhne', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Löhne', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}"
21,245,"Ukraine Krieg, Rohstoffmangel, Co2 Steuer, Nachfrage, Irankonflikt - Der Rohstoffmangel lässt die Preise nach oben Steigen, Angebot und Nachfrage. Der Irankonflikt beschert lanägere Lieferwege , da nicht durch den Suerzkanal gefahren werden kann. - inflation.","[('346019', [], 'sDaypenPhs'), ('Zw11B0Rrav', [], '424050'), ('sDaypenPhs', [], '332868'), ('858535', [], '332868'), ('VEO6hM2v5z', [], '332868'), ('292166', [], '332868'), ('931609', [], '332868')]","[('Irankonflikt', [], 'Lieferwege'), ('Rohstoffmangel', [], 'Preise'), ('Lieferwege', [], 'inflation'), ('Ukraine Krieg', [], 'inflation'), ('Co2 Steuer', [], 'inflation'), ('Nachfrage', [], 'inflation'), ('Irankonflikt', [], 'inflation')]","[('Geopolitik', [], 'Lieferkettenprobleme'), ('Angebot (Rest)', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Krieg', 'Steuererhöhungen', 'Geopolitik', 'Nachfrage (Rest)', 'Lieferkettenprobleme', 'Angebot (Rest)'}","{'Lieferkettenprobleme', 'Krieg', 'Steuererhöhungen', 'Angebot (Rest)', 'Geopolitik', 'Nachfrage (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Steuererhöhungen', '()', 'Inflation'), ('Geopolitik', '()', 'Lieferkettenprobleme'), ('Krieg', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}","{('Angebot (Rest)', '()', 'Inflation'), ('Steuererhöhungen', '()', 'Inflation'), ('Krieg', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}"
21,246,"Währung , Steuer  - Kosten und Steuer Steigerung  - inflation.","[('281115', [], 'qe_eWIuf8C'), ('vh2zwT4VQ1', [], 'qe_eWIuf8C'), ('9LxHtXqLwe', [], 'qe_eWIuf8C')]","[('Währung', [], 'inflation'), ('Steuer', [], 'inflation'), ('Kosten', [], 'inflation')]","[('Basiseffekt', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation'), ('Inflation', [], 'Inflation')]","{'Basiseffekt', 'Inflation', 'Steuererhöhungen'}","{'Basiseffekt', 'Steuererhöhungen'}","{('Basiseffekt', '()', 'Inflation'), ('Inflation', '()', 'Inflation'), ('Steuererhöhungen', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Basiseffekt', '()', 'Inflation'), ('Inflation', '()', 'Inflation'), ('Steuererhöhungen', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,247,"Staatlichen Ausgaben, Angebot und Nachfrage - Vom Staat aus, der mehr zurzeit auf die Außenpolitik fokussiert ist - inflation.","[('s5L3xTjQkq', [], '780935'), ('780935', [], '742578'), ('223232', [], '742578'), ('303407', [], '742578'), ('217961', [], '742578')]","[('Staat', [], 'Außenpolitik'), ('Außenpolitik', [], 'inflation'), ('Staatlichen Ausgaben', [], 'inflation'), ('Angebot', [], 'inflation'), ('Nachfrage', [], 'inflation')]","[('Politisches Missmanagement', [], 'Geopolitik'), ('Geopolitik', [], 'Inflation'), ('Staatsausgaben', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation')]","{'Staatsausgaben', 'Angebot (Rest)', 'Geopolitik', 'Nachfrage (Rest)'}","{'Staatsausgaben', 'Politisches Missmanagement', 'Angebot (Rest)', 'Geopolitik', 'Nachfrage (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Geopolitik'), ('Geopolitik', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Andere')}","{('Angebot (Rest)', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation'), ('Staatsausgaben', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Andere')}"
21,248,"Steigende Energiepreise , Krieg in Ukraine , Hohe soziale Abgaben - Weiß ich nicht genau . Bin ich kein Spezialist im Finansen und Makroikonomik . - inflation.","[('357713', [], '874247'), ('689907', [], '874247'), ('429908', [], '874247')]","[('Energiepreise', [], 'inflation'), ('Krieg in Ukraine', [], 'inflation'), ('Hohe soziale Abgaben', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Geldpolitik', [], 'Inflation')]","{'Geldpolitik', 'Hohe Energiepreise', 'Krieg'}","{'Geldpolitik', 'Hohe Energiepreise', 'Krieg'}","{('Hohe Energiepreise', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,249,"Rohstoffpreise, Verknappung - Die Rohstoffpreise sind gestiegen. Wichtige Rohstoffe standen weniger zur Verfügung.
Das treibt den Preis weiter. - inflation.","[('5hJjeWagS2', [], '350354'), ('Sz3D-VvH-b', [], '350354')]","[('Rohstoffpreise sind gestiegen', [], 'inflation'), ('Rohstoffe standen weniger zur Verfügung', [], 'inflation')]","[('Inflation', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Inflation', 'Angebot (Rest)'}",{'Angebot (Rest)'},"{('Angebot (Rest)', '()', 'Inflation'), ('Inflation', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Angebot', '()', 'Inflation')}","{('Angebot (Rest)', '()', 'Inflation'), ('Inflation', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Angebot', '()', 'Inflation')}"
21,250,Krieg  - Das weiß ich nicht - inflation.,"[('918645', [], '241722')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,251,krieg - weiss nicht - inflation.,"[('452397', [], '936994')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,252,"Anstieg der Lebensmittelkosten , Anstieg der Stromkosten - Ukraine und Russland  - inflation.","[('1MBGfMM2uY', [], '471495'), ('rAdDWpYftG', [], '471495'), ('5V9PFPfrpn', [], '471495')]","[('Lebensmittelkosten', [], 'inflation'), ('Stromkosten', [], 'inflation'), ('Ukraine und Russland', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Lebensmittelpreise', 'Hohe Energiepreise', 'Krieg'}","{'Lebensmittelpreise', 'Hohe Energiepreise', 'Krieg'}","{('Krieg', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Lebensmittelpreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Lebensmittelpreise', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
